4.485278539799845976e-02 2.459310085018876976e-02 -2.516195019524653520e-01 -7.585480967132909313e-01 -9.493526466534918384e-02 4.297475773825500944e-01
6.097579527680552225e-02 1.472417735746325319e-02 -2.427298390387317428e-01 2.473858271874112003e-01 4.916921060601858740e-01 -2.313516223577227748e-01
9.075623493622013427e-02 -5.789590771496734393e-03 -2.421149135482349168e-01 -8.083272977328892495e-01 8.542543928361221450e-01 -1.352723458898719144e-02
8.936597022598880002e-02 2.246926910143164785e-02 -2.540630571176013541e-01 -4.289707372898829973e-01 -3.000095009124832957e-01 -9.256262486540982604e-01
7.163770696092544576e-02 -4.328677973075765323e-02 -2.351777257644608599e-01 7.626665104755756541e-01 8.121303379342470485e-01 -4.725543874576783043e-01
6.733998016512168783e-02 -2.832448646451518615e-02 -2.371316496204022295e-01 4.214542399343093049e-01 -1.595904589351320180e-01 4.179529509123061093e-01
3.134046396800652806e-02 2.759608953166933082e-02 -2.379696471063819652e-01 -4.534530237869940361e-01 2.701447241869563420e-01 4.596980702956401377e-01
5.435938768925764608e-02 3.726164823982468927e-02 -2.472563545950455799e-01 -7.825753585023851322e-01 1.260563439548252340e-01 3.129706113984596083e-01
6.944333323544656100e-02 -5.281809374581098934e-03 -2.442091089068806065e-01 5.899950095996486787e-01 3.973993152322070621e-01 -4.690102141769869615e-01
7.906286796431917507e-02 -1.759921792401294635e-02 -2.488698322983627365e-01 -7.978517263460460640e-01 3.432280169202155395e-01 -2.224558472248672203e-02
6.168627106679205191e-02 2.688500650366241335e-02 -2.393747815129789458e-01 6.286912916860836198e-01 -1.297160481000281806e-01 1.882190225929534222e-01
3.632397663000137139e-02 -4.203239128625860244e-02 -2.350761729947187517e-01 5.924404969357877082e-01 2.990961733842578685e-01 -3.825380814940826379e-01
7.161286695874455321e-02 -2.749859144963415561e-02 -2.356183487167570201e-01 4.097962068615630393e-01 9.927837794896248180e-01 -5.793639792877975925e-01
5.915098812873770262e-02 -2.338299957327345108e-02 -2.297448332324351639e-01 9.387226673646344999e-01 -3.192239929415408017e-01 8.279760669296660769e-01
7.298715904384214109e-03 -1.957622337347814448e-02 -2.292746704896354570e-01 3.971977293628206063e-01 2.521504311265363452e-01 -6.113838639514150852e-01
2.184727599351808311e-02 -6.180275594413255427e-03 -2.322646915793215305e-01 2.120657276022110960e-01 -1.364123795324673760e-01 7.859694082055495024e-01
1.482550553496504893e-02 2.236749222816485777e-02 -2.265595410639128504e-01 4.153639487904681182e-01 -6.109768088426625887e-02 3.986212846811436616e-01
1.703900223087646479e-02 -1.865214140023042227e-02 -2.221024075925725760e-01 7.309482339807471529e-01 1.748051881644538952e-01 3.424628178506665677e-01
1.021099716287024103e-02 4.059269312550656261e-03 -2.175583689238693441e-01 6.038107684737499259e-01 -1.388856584532721095e-01 9.433162705312014840e-01
1.254550246505886993e-02 6.958562195088533603e-03 -2.302606325328797332e-01 -3.440673227582666804e-01 8.305604141377886940e-01 -3.012558002398324497e-01
6.868416136905669545e-02 -1.504994194413214123e-02 -2.293054388840320701e-01 6.258525343010155062e-01 9.185748573191947486e-01 2.663548085054445735e-02
6.944051825670478906e-02 -1.881501402574455029e-02 -2.185580799174983713e-01 9.327267518631185972e-01 6.692502414585879134e-01 6.403662463809958183e-01
4.911112142618294374e-02 5.197560025563532568e-03 -2.585720471110500851e-01 -7.755755149007157456e-01 -4.463591665533772623e-02 -4.367506676747527905e-01
5.548349574386996635e-02 7.907778293897558056e-03 -2.539381825826432793e-01 -5.805847676915054656e-02 -2.458190600196515918e-01 -8.767137380249434564e-02
4.481531586394556926e-02 -5.998510623678738295e-03 -2.339730971385148572e-01 5.596770315097212567e-01 4.094832165736499441e-01 4.477607743692206821e-01
5.121679182991700080e-02 1.216352536768775666e-02 -2.557729543320272358e-01 -8.410193333469893062e-01 1.932191146350636934e-01 -2.066780867673019273e-01
7.022570094020012810e-02 -9.152271555136408214e-04 -2.265410234513857424e-01 9.157034322225112710e-01 7.085321681892804424e-01 3.100316089782386708e-01
7.789697393348803123e-02 9.413506951308617254e-03 -2.360719437049180469e-01 -7.128426229776843037e-01 9.922774632905748682e-01 5.724905059526324003e-01
8.087061171293979944e-02 5.322164285957550756e-02 -2.229023087470385356e-01 -1.193242134272791688e-01 7.097211760637744948e-02 7.077377025075102246e-01
4.534545209347395217e-02 -2.061424460300877344e-04 -2.404799123616470358e-01 6.906023969213375135e-01 2.111248558145332188e-01 3.238402865238598771e-02
5.974853831639906354e-02 -1.643999508089547673e-02 -2.428628591128168812e-01 -3.693788725675972717e-01 8.298379946429688125e-01 -2.429881455956250935e-01
6.854785974859582687e-02 2.271460249896605638e-02 -2.434668295991412323e-01 1.124974874347195453e-01 -3.459553011692187430e-01 4.382716491223956901e-01
3.026155517466847661e-02 1.309914592531163414e-02 -2.586239785982929473e-01 -6.489367259513980635e-01 -2.962140687553524998e-01 -3.876268875275314940e-01
